$id$|$scode$|$sname$|$sname_full$|$stype_oilproduct$|$productasvcode$|$createdate$
$6558$|$000253990002$|$Масло лампадное 205 л/$|$Масло лампадное (бочка 205 л)$|$NPR$|$253990002$|$2020-11-24 15:26:13.7333333$
$6559$|$000253990003$|$Масло лампадное 1000 л/$|$Масло лампадное (контейнер кубовый среднетоннажный 1000 л)/$|$NPR$|$253990003$|$2020-11-24 15:26:13.7333333$
$6560$|$000253990004$|$Масло GPN Chainlube F-Synth 250 20л/$|$Масло цепное Gazpromneft Chainlube F-Synth 250 (канистра п/э 20 л)/$|$NPR$|$253990004$|$2020-11-24 15:26:13.7333333$
$6561$|$000253990029$|$Масло Газпромнефть ИПМ-12 ГП$|$Масло Газпромнефть ИПМ-12 ГП$|$NPR$|$253990029$|$2020-11-24 15:26:13.7333333$
$6562$|$000253990030$|$Масло осевое марки Л$|$Масло осевое для летнего периода$|$NPR$|$253990030$|$2020-11-24 15:26:13.7333333$
$6563$|$000253990040$|$Фаза нейтр. масла$|$Фаза нейтрального масла установки по производству сульфонатных присадок$|$PFAB$|$253990040$|$2020-11-24 15:26:13.7333333$
$6564$|$000253990050$|$Масло кисл. 1 ст.$|$Масло кислое 1 ступени установки по производству сульфонатных присадок$|$PFAB$|$253990050$|$2020-11-24 15:26:13.7333333$
$6565$|$000253990051$|$Масло кисл. 2 ст.$|$Масло кислое 2 ступени установки по производству сульфонатных присадок$|$PFAB$|$253990051$|$2020-11-24 15:26:13.7333333$
$6566$|$000253990052$|$Основа Gazpromneft Promo$|$Основа масла Gazpromneft Promo$|$PFAB$|$253990052$|$2020-11-24 15:26:13.7333333$
$6567$|$000253990060$|$Масло "МП Классик"$|$Масло для промывки двигателей автомобилей "МП Классик" (серт. РОСС RU.НХ20.H00040) (СЭЗ № 55.ОЦ.05.025.П.000818.11.04)$|$NPR$|$253990060$|$2020-11-24 15:26:13.7333333$
$6568$|$000253990061$|$Основа МП Классик$|$Основа масла МП Классик$|$PFAB$|$253990061$|$2020-11-24 15:26:13.7333333$
$6569$|$000253990062$|$Масло "МП Классик" (для расфасовки)$|$Масло промывочное "МП Классик", используемое для расфасовки$|$REAG$|$253990062$|$2020-11-24 15:26:13.7333333$
$6570$|$000253990063$|$Масло МП Классик (для расфасовки)$|$Масло для промывки двигателей автомобилей МП Классик, используемое для расфасовки$|$REAG$|$253990063$|$2020-11-24 15:26:13.7333333$
$6571$|$000253990064$|$Масло "МП Синтетик"$|$Масло для промывки двигателей автомобилей "МП Синтетик" (серт. РОСС RU.НХ20.H00039) (СЭЗ № 55.ОЦ.05.025.П.000819.11.04)$|$NPR$|$253990064$|$2020-11-24 15:26:13.7333333$
$6572$|$000253990065$|$Масло "МП Синтетик" (для расфасовки)$|$Масло промывочное "МП Классик", используемое для расфасовки$|$REAG$|$253990065$|$2020-11-24 15:26:13.7333333$
$6573$|$000253990066$|$Основа МП Синтетик$|$Основа масла МП Синтетик$|$PFAB$|$253990066$|$2020-11-24 15:26:13.7333333$
$6574$|$000253990067$|$Масло МП Классик$|$Масло для промывки двигателей автомобилей МП Классик (серт.РОСС RU.НХ20.Н00105) (ВТ 001052 от 18.10.96)$|$NPR$|$253990067$|$2020-11-24 15:26:13.7333333$
$6575$|$000253990068$|$Масло МП Синтетик$|$Масло для промывки двигателей автомобилей МП Синтетик (серт.РОСС RU.НХ20.Н00106) (ВТ 001052 от 18.10.96)$|$NPR$|$253990068$|$2020-11-24 15:26:13.7333333$
$6576$|$000253990069$|$Масло МП Синтетик (для расфасовки)$|$Масло для промывки двигателей автомобилей МП Синтетик, используемое для расфасовки$|$REAG$|$253990069$|$2020-11-24 15:26:13.7333333$
$6577$|$000253990070$|$Масло G-Energy Flushing Oil #$|$Масло для промывки двигателей автомобилей G-Energy Flushing Oil#$|$NPR$|$253990070$|$2020-11-24 15:26:13.7333333$
$6578$|$000253990071$|$Масло G-Energy Flushing Oil 4л#$|$Масло для промывки двигателей автомобилей G-Energy Flushing Oil (канистра п/э 4л)#$|$NPR$|$253990071$|$2020-11-24 15:26:13.7333333$
$6579$|$000253990072$|$Масло G-Energy Flushing Oil 205л#$|$Масло для промывки двигателей автомобилей G-Energy Flushing Oil (бочка 205л)#$|$NPR$|$253990072$|$2020-11-24 15:26:13.7333333$
$6580$|$000253990073$|$Масло G-Garden MaxCut 1л#$|$Масло для пильных цепей G-Garden MaxCut (канистра п/э 1л)#$|$NPR$|$253990073$|$2020-11-24 15:26:13.7333333$
$6581$|$000253990074$|$Масло G-Garden MaxCut 205л#$|$Масло для пильных цепей G-Garden MaxCut (бочка 205л)#$|$NPR$|$253990074$|$2020-11-24 15:26:13.7333333$
$6582$|$000253990075$|$Масло G-Garden MaxCut 1000л#$|$Масло для пильных цепей G-Garden MaxCut (контейнер кубовый среднетоннажный 1000л)#$|$NPR$|$253990075$|$2020-11-24 15:26:13.7333333$
$6583$|$000253990076$|$Масло G-Garden MaxCut 5л#$|$Масло для пильных цепей G-Garden MaxCut (канистра п/э 5л)#$|$NPR$|$253990076$|$2020-11-24 15:26:13.7333333$
$6584$|$000253990077$|$Масло G-Garden MaxCut 10л#$|$Масло для пильных цепей G-Garden MaxCut (канистра п/э 10л)#$|$NPR$|$253990077$|$2020-11-24 15:26:13.7333333$
$6585$|$000253990090$|$Масло Gazpromneft Promo$|$Масло для промывки двигателей автомобилей Gazpromneft Promo$|$NPR$|$253990090$|$2020-11-24 15:26:13.7333333$
$6586$|$000253990091$|$МаслоBauMasterG-EnergyCHAIN&BARUNIVERSAL$|$Масло для пильных цепей BauMaster G-Energy CHAIN&BAR UNIVERSAL LUBRICANT$|$NPR$|$253990091$|$2020-11-24 15:26:13.7333333$
$6587$|$000253990092$|$Масло Sturm! G-EnergyCHAIN&BAR LUBRICANT$|$Масло для пильных цепей Sturm! G-Energy CHAIN&BAR LUBRICANT$|$NPR$|$253990092$|$2020-11-24 15:26:13.7333333$
$6588$|$000253990093$|$Масло Газпромнефть ИПМ-12 ГП #$|$Масло Газпромнефть ИПМ-12 ГП#$|$NPR$|$253990093$|$2020-11-24 15:26:13.7333333$
$6589$|$000253990094$|$Масло Газпромнефть ИПМ-12 ГП 205л#$|$Масло Газпромнефть ИПМ-12 ГП (бочка 205л)#$|$NPR$|$253990094$|$2020-11-24 15:26:13.7333333$
$6590$|$000253990095$|$Осн.BauMasterCHAIN&BARUNIVERSALLUBRICANT$|$Основа BauMaster G-Energy CHAIN&BAR UNIVERSAL LUBRICANT$|$PFAB$|$253990095$|$2020-11-24 15:26:13.7333333$
$6591$|$000253990096$|$Осн.Sturm! G-Energy CHAIN&BAR LUBRICANT$|$Основа масла Sturm! G-Energy CHAIN&BAR LUBRICANT$|$PFAB$|$253990096$|$2020-11-24 15:26:13.7333333$
$6592$|$000253990097$|$Масло G-Energy Flushing Oil 60л б.#$|$Масло для промывки двигателей автомобилей G-Energy Flushing Oil (бочка 60л)#$|$NPR$|$253990097$|$2020-11-24 15:26:13.7333333$
$6593$|$000253990100$|$Тяжелое масло (МНПЗ)$|$Тяжелое масло, произведенное на ООО "МНПЗ-нефтехим"$|$NPR$|$253990100$|$2020-11-24 15:26:13.7333333$
$6594$|$000253990101$|$Масло GN BO NEX 3050$|$Масло GN BO NEX 3050, произведенное Gazpromneft Lubricants Italia S.p.A.$|$NPR$|$253990101$|$2020-11-24 15:26:13.7333333$
$6595$|$000253990240$|$Масло G-Special TO-4 30 208л$|$Масло G-Special TO-4 30 (бочка 208 л)$|$NPR$|$253990240$|$2020-11-24 15:26:13.7333333$
$6596$|$000253990317$|$G-Garden X Chain Bio 68 20L_NL$|$Oil for saw chains G-Garden X Chain Bio 68 (canister 20L)_NL$|$NPR$|$253990317$|$2020-11-24 15:26:13.7333333$
$6597$|$000253990318$|$G-Garden X Chain Bio 68 208L _NL$|$Oil for saw chains G-Garden X Chain Bio 68 (drum 208L)_NL$|$NPR$|$253990318$|$2020-11-24 15:26:13.7333333$
$6598$|$000253990319$|$G-Garden X Chain Bio 68 1000L_NL$|$Oil for saw chains G-Garden X Chain Bio 68 (IBC 1000L)_NL$|$NPR$|$253990319$|$2020-11-24 15:26:13.7333333$
$6599$|$000253991501$|$Масло пластификатор Славнефть ЯП-15у$|$Масло минеральное пластификатор  Славнефть ЯП-15У, произведенное на ОАО "Славнефть-Ярославнефтеоргсинтез"$|$NPR$|$253991501$|$2020-11-24 15:26:13.7333333$
$6600$|$000253991505$|$Масло пластификатор Славнефть ЯП-Евро$|$Масло минеральное пластификатор  Славнефть ЯП-Евро, произведенное на ОАО "Славнефть-Ярославнефтеоргсинтез"$|$NPR$|$253991505$|$2020-11-24 15:26:13.7333333$
$6601$|$000253991601$|$Масло лампадное$|$Масло лампадное, произведенное на ОАО "Славнефть-ЯНПЗ им. Менделеева"$|$NPR$|$253991601$|$2020-11-24 15:26:13.7333333$
$6602$|$000253991602$|$Масло МП-4-1$|$Масло для печатных красок МП - 4-1, произведенное на ОАО "Славнефть-ЯНПЗ им. Менделеева"$|$NPR$|$253991602$|$2020-11-24 15:26:13.7333333$
$6603$|$000253991603$|$Масло лампадное 1л$|$Масло лампадное (канистра п/э, 1 л), произведенное на ОАО "Славнефть-ЯНПЗ им. Менделеева"$|$NPR$|$253991603$|$2020-11-24 15:26:13.7333333$
$6604$|$000253991604$|$Масло лампадное 216,5л$|$Масло лампадное (бочка БЗ 1А1-216,5; 216,5дм3), произведенное на ОАО "Славнефть-ЯНПЗ им. Менделеева"$|$NPR$|$253991604$|$2020-11-24 15:26:13.7333333$
$6605$|$000253991605$|$Масло лампадное 4л$|$Масло лампадное (канистра п/э, 4 л), произведенное на ОАО "Славнефть-ЯНПЗ им. Менделеева"$|$NPR$|$253991605$|$2020-11-24 15:26:13.7333333$
$6606$|$000253991606$|$Масло СОЮЗ CHAIN&BAR UNIVERSAL LUBRICANT$|$Масло для пильных цепей СОЮЗ CHAIN&BAR UNIVERSAL LUBRICANT$|$NPR$|$253991606$|$2020-11-24 15:26:13.7333333$
$6607$|$000253991607$|$Масло осевое марки Л$|$Масло осевое для летнего периода$|$NPR$|$253991607$|$2020-11-24 15:26:13.7333333$
$6608$|$000253991608$|$Масло осевое марки З$|$Масло осевое для зимнего периода$|$NPR$|$253991608$|$2020-11-24 15:26:13.7333333$
$6609$|$000253991609$|$Основа Союз CHAIN&BAR UNIVERSAL$|$Основа масла СОЮЗ CHAIN&BAR UNIVERSAL$|$PFAB$|$253991609$|$2020-11-24 15:26:13.7333333$
$6610$|$000253991610$|$Масло Gazpromneft Form Oil 10$|$Масло разделительное Gazpromneft Form Oil 10$|$NPR$|$253991610$|$2020-11-24 15:26:13.7333333$
$6611$|$000253991611$|$Масло Gazpromneft Form Oil 135$|$Масло разделительное Gazpromneft Form Oil 135$|$NPR$|$253991611$|$2020-11-24 15:26:13.7333333$
$6612$|$000253991612$|$Масло Gazpromneft Form Oil 10 (д/р)$|$Масло разделительное Gazpromneft Form Oil 10, используемое для расфасовки$|$REAG$|$253991612$|$2020-11-24 15:26:13.7333333$
$6613$|$000253991613$|$Масло Gazpromneft Form Oil 135 (д/р)$|$Масло разделительное Gazpromneft Form Oil 135, используемое для расфасовки$|$REAG$|$253991613$|$2020-11-24 15:26:13.7333333$
$6614$|$000253991614$|$Основа Gazpromneft Form Oil 10$|$Основа масла Gazpromneft Form Oil 10$|$PFAB$|$253991614$|$2020-11-24 15:26:13.7333333$
$6615$|$000253991615$|$Основа Gazpromneft Form Oil 135$|$Основа масла Gazpromneft Form Oil 135$|$PFAB$|$253991615$|$2020-11-24 15:26:13.7333333$
$6616$|$000253991616$|$Масло Gazpromneft Formwork Oil C 10$|$Масло разделительное Gazpromneft Formwork Oil C 10$|$NPR$|$253991616$|$2020-11-24 15:26:13.7333333$
$6617$|$000253991617$|$Масло Газпромнефть МС-8ГП$|$Масло газотурбинное Газпромнефть МС-8ГП$|$NPR$|$253991617$|$2020-11-24 15:26:13.7333333$
$6618$|$000253991618$|$Масло ВО-12$|$МАСЛО ВСЕСЕЗОННОЕ ВО-12$|$NPR$|$253991618$|$2020-11-24 15:26:13.7333333$
$6619$|$000253991619$|$Основа Gazpromneft Formwork Oil C 10$|$Основа масла Gazpromneft Formwork Oil C 10$|$PFAB$|$253991619$|$2020-11-24 15:26:13.7333333$
$6620$|$000253991620$|$Масло СОЮЗ GAZPROMNEFTCHAIN&BAR UNIVLUBR$|$Масло для пильных цепей СОЮЗ GAZPROMNEFT CHAIN&BAR UNIVERSAL LUBRICANT$|$NPR$|$253991620$|$2020-11-24 15:26:13.7333333$
$6621$|$000253991621$|$Масло для пильных цепей WEGO$|$Масло для пильных цепей WEGO$|$NPR$|$253991621$|$2020-11-24 15:26:13.7333333$
$6622$|$000253991622$|$Основа масла осевого марки Л$|$Основа масла осевого для летнего периода$|$PFAB$|$253991622$|$2020-11-24 15:26:13.7333333$
$6623$|$000253991623$|$Основа масла осевого марки З$|$Основа масла осевого для зимнего периода$|$PFAB$|$253991623$|$2020-11-24 15:26:13.7333333$
$6624$|$000253991626$|$Основа масла GPN Chain Oil$|$Основа масла цепного GPN Chain Oil$|$PFAB$|$253991626$|$2020-11-24 15:26:13.7333333$
$6625$|$000253991630$|$Масло Газпромнефть МП Синтетик$|$Масло для промывки двигателей автомобилей Газпромнефть МП Синтетик$|$NPR$|$253991630$|$2020-11-24 15:26:13.7333333$
